datetime, Max, Min, Average
01/17/2017 23, 8, 6.59999990463, 7.2433333237963335, 
01/18/2017 00, 6.80000019073, 6, 6.4699999650315, 
01/18/2017 01, 6.09999990463, 5.40000009537, 5.848333366711998, 
01/18/2017 02, 5.40000009537, 5.19999980927, 5.348333454131663, 
01/18/2017 03, 5.40000009537, 4.69999980927, 4.983333365122334, 
01/18/2017 04, 4.90000009537, 4.30000019073, 4.540384622721151, 
01/18/2017 05, 4.59999990463, 4.09999990463, 4.383333317439833, 
01/18/2017 06, 4.40000009537, 4, 4.288333408037169, 
01/18/2017 07, 5.5, 4.30000019073, 4.7300000349685, 
01/18/2017 08, 9.10000038147, 5.5, 7.1233333587648335, 
01/18/2017 09, 12, 9.10000038147, 10.596666606272837, 
01/18/2017 10, 14.8999996185, 12.1000003815, 13.688333336515, 
01/18/2017 11, 17.7000007629, 14.8000001907, 16.133333253860005, 
01/18/2017 12, 19.2000007629, 17.7999992371, 18.435000038146665, 
01/18/2017 13, 20.3999996185, 19.2000007629, 19.656666628521666, 
01/18/2017 14, 20.2999992371, 19.3999996185, 19.891489515921275, 
01/18/2017 15, 19.7999992371, 19, 19.42000021501818, 
01/18/2017 16, 19.2000007629, 17, 18.505000209800002, 
01/18/2017 17, 16.8999996185, 15.1000003815, 15.848333390550007, 
01/18/2017 18, 15, 13.3000001907, 14.193333244316669, 
01/18/2017 19, 13.3000001907, 11.8999996185, 12.668333403273332, 
01/18/2017 20, 11.8999996185, 10.1000003815, 11.089999977741664, 
01/18/2017 21, 10.1000003815, 9.30000019073, 9.70499986012933, 
01/18/2017 22, 9.30000019073, 8, 8.573333342870667, 
01/18/2017 23, 8.10000038147, 7.09999990463, 7.574999968212506, 
01/19/2017 00, 7.09999990463, 6.40000009537, 6.704999979336502, 
01/19/2017 01, 6.5, 5.80000019073, 6.1933333794274965, 
01/19/2017 02, 6, 5.5, 5.683333309492, 
01/19/2017 03, 5.5, 5.19999980927, 5.391666746139163, 
01/19/2017 04, 5.19999980927, 4.80000019073, 4.983333349227332, 
01/19/2017 05, 5.09999990463, 4.19999980927, 4.591666698455666, 
01/19/2017 06, 4.5, 4.19999980927, 4.353333401679665, 
01/19/2017 07, 5.90000009537, 4.5, 4.968333331743333, 
01/19/2017 08, 9.19999980927, 5.90000009537, 7.534999998410667, 
01/19/2017 09, 12.8000001907, 9.10000038147, 10.98000001907883, 
01/19/2017 10, 15.8999996185, 12.8999996185, 14.34333327611667, 
01/19/2017 11, 18.6000003815, 15.6000003815, 17.229999828353336, 
01/19/2017 12, 20.7999992371, 18.7000007629, 20.080000082656664, 
01/19/2017 13, 20.5, 19.7000007629, 20.033333269758334, 
01/19/2017 14, 20.2999992371, 19.7999992371, 20.088333479564994, 
01/19/2017 15, 20.2000007629, 19.3999996185, 19.616666762035, 
01/19/2017 16, 19.6000003815, 18.2000007629, 19.023333326976665, 
01/19/2017 17, 18.2000007629, 15.8999996185, 17.168333371474997, 
01/19/2017 18, 15.8999996185, 14.8999996185, 15.571666638043332, 
01/19/2017 19, 15, 12.3000001907, 13.456666692095, 
01/19/2017 20, 12.3000001907, 10.3999996185, 11.363333368308338, 
01/19/2017 21, 10.3000001907, 9.39999961853, 9.91500000954317, 
01/19/2017 22, 9.39999961853, 8.5, 9.058333285649832, 
01/19/2017 23, 8.5, 6.90000009537, 7.456666644414171, 
01/20/2017 00, 7.09999990463, 6.19999980927, 6.741666658720166, 
01/20/2017 01, 6.40000009537, 5.69999980927, 6.121666630109166, 
01/20/2017 02, 6.30000019073, 5, 5.62999999523167, 
01/20/2017 03, 5.30000019073, 4.5, 4.895000004767999, 
01/20/2017 04, 4.5, 4, 4.249999968210835, 
01/20/2017 05, 4.40000009537, 4.09999990463, 4.228333314259669, 
01/20/2017 06, 4.19999980927, 3.79999995232, 4.021666634082834, 
01/20/2017 07, 5.5, 4, 4.568333323796833, 
01/20/2017 08, 9.19999980927, 5.5, 7.266666682561168, 
01/20/2017 09, 13, 9.30000019073, 10.956666644414002, 
01/20/2017 10, 15.8000001907, 13.1000003815, 14.303333346046667, 
01/20/2017 11, 18.7999992371, 15.6000003815, 17.133333381013326, 
01/20/2017 12, 21.2000007629, 18.7999992371, 19.778333314261662, 
01/20/2017 13, 22.1000003815, 21.2000007629, 21.60833346049333, 
01/20/2017 14, 21.8999996185, 21.1000003815, 21.32500012715334, 
01/20/2017 15, 21.3999996185, 20.2000007629, 20.869999885558347, 
01/20/2017 16, 20.3999996185, 18.7000007629, 19.998333485921663, 
01/20/2017 17, 18.6000003815, 16.2000007629, 17.251666609448332, 
01/20/2017 18, 16.2000007629, 13.3999996185, 14.851666657125001, 
01/20/2017 19, 13.3999996185, 12.6000003815, 13.031666692103332, 
01/20/2017 20, 12.5, 10.6000003815, 11.33833336830667, 
01/20/2017 21, 10.6999998093, 9.10000038147, 9.924999888736833, 
01/20/2017 22, 9.10000038147, 8.10000038147, 8.645000012716169, 
01/20/2017 23, 8.19999980927, 7.09999990463, 7.56500002543117, 
01/21/2017 00, 7.59999990463, 7.09999990463, 7.223333239556004, 
01/21/2017 01, 7.09999990463, 6.19999980927, 6.543333387373159, 
01/21/2017 02, 6.5, 5.5, 5.9100000143041695, 
01/21/2017 03, 6, 5.09999990463, 5.5283333857853325, 
01/21/2017 04, 5.19999980927, 4.30000019073, 4.710169444650505, 
01/21/2017 05, 4.5, 4, 4.251666696865668, 
01/21/2017 06, 4.5, 4, 4.128888871933999, 
01/21/2017 07, 5.59999990463, 4.09999990463, 4.801666649183166, 
01/21/2017 08, 9.39999961853, 5.69999980927, 7.5833333015438305, 
01/21/2017 09, 13.6000003815, 9.5, 11.31333327292733, 
01/21/2017 10, 16.5, 13.1000003815, 14.641666666666667, 
01/21/2017 11, 18, 16.1000003815, 17.183333365123335, 
01/21/2017 12, 20.2000007629, 17.8999996185, 19.171666844675, 
01/21/2017 13, 20.7999992371, 19.3999996185, 20.10666672388999, 
01/21/2017 14, 21, 20, 20.430000050854996, 
01/21/2017 15, 20.3999996185, 18.8999996185, 19.70666678746, 
01/21/2017 16, 19, 18, 18.495000012715007, 
01/21/2017 17, 17.8999996185, 15.1999998093, 16.419999980923333, 
01/21/2017 18, 15.1999998093, 13.6999998093, 14.488333320618334, 
01/21/2017 19, 13.6999998093, 12.6999998093, 13.248333263390002, 
01/21/2017 20, 12.6000003815, 11, 11.726315749326316, 
01/21/2017 21, 11, 10.1999998093, 10.57037033857407, 
01/21/2017 22, 10.1999998093, 9.39999961853, 9.86315782448, 
01/21/2017 23, 9.39999961853, 8.30000019073, 9.004999939600333, 
01/22/2017 00, 8.60000038147, 7.90000009537, 8.251666776339668, 
01/22/2017 01, 8.5, 6.80000019073, 7.473333303133004, 
01/22/2017 02, 7.09999990463, 6.69999980927, 6.816666666667331, 
01/22/2017 03, 7, 6.19999980927, 6.501666744548661, 
01/22/2017 04, 6.5, 5.5, 6.046153875496732, 
01/22/2017 05, 5.59999990463, 5.30000019073, 5.406666755675827, 
01/22/2017 06, 5.80000019073, 5.19999980927, 5.5333333412805, 
01/22/2017 07, 6.80000019073, 5.40000009537, 5.951666665077498, 
01/22/2017 08, 9.89999961853, 6.80000019073, 8.310000014305002, 
01/22/2017 09, 13.6000003815, 10, 11.806666676214995, 
01/22/2017 10, 15.8000001907, 13.8000001907, 14.916666666661666, 
01/22/2017 11, 18.2999992371, 15.8999996185, 17.07833334604667, 
01/22/2017 12, 19.7999992371, 18, 18.736666679376672, 
01/22/2017 13, 20.3999996185, 19.5, 19.896666717528333, 
01/22/2017 14, 20.2000007629, 19.3999996185, 19.781666787458327, 
01/22/2017 15, 19.7999992371, 18.7000007629, 19.465000120796677, 
01/22/2017 16, 18.7000007629, 17, 18.01428572336905, 
01/22/2017 17, 16.8999996185, 15.3000001907, 16.05283024625283, 
01/22/2017 18, 14.8999996185, 14.1000003815, 14.543137232460777, 
01/22/2017 19, 14.1000003815, 12.1999998093, 13.276666609440005, 
01/22/2017 20, 12.3999996185, 11.1000003815, 11.798333295178333, 
01/22/2017 21, 11.1000003815, 9.89999961853, 10.44333337148867, 
01/22/2017 22, 10.1000003815, 9.10000038147, 9.714999882382, 
01/22/2017 23, 9.19999980927, 8.30000019073, 8.700000079473, 
01/23/2017 00, 8.39999961853, 7.80000019073, 8.146666773159001, 
01/23/2017 01, 7.90000009537, 7.09999990463, 7.469642817973752, 
01/23/2017 02, 7, 6.59999990463, 6.809615346102504, 
01/23/2017 03, 6.90000009537, 6.30000019073, 6.596666693686493, 
01/23/2017 04, 6.5, 6, 6.289473759499211, 
01/23/2017 05, 6.5, 6, 6.201960816102157, 
01/23/2017 06, 6.09999990463, 5.80000019073, 6.026315764375262, 
01/23/2017 07, 7, 5.80000019073, 6.266666690508331, 
01/23/2017 08, 10.3000001907, 7.09999990463, 8.551666696866665, 
01/23/2017 09, 13.5, 10.3000001907, 11.766666666668332, 
01/23/2017 10, 15.8000001907, 13.5, 14.67499999999833, 
01/23/2017 11, 18.1000003815, 15.6000003815, 16.925000095358335, 
01/23/2017 12, 20.3999996185, 18.2000007629, 19.313333161676674, 
01/23/2017 13, 20.7000007629, 19.7999992371, 20.303333409621654, 
01/23/2017 14, 21.2000007629, 20.6000003815, 20.930000305175, 
01/23/2017 15, 21.1000003815, 19.6000003815, 20.38596484535789, 
01/23/2017 16, 19.7000007629, 17.7999992371, 18.77837856396487, 
01/23/2017 17, 17.7000007629, 15.6999998093, 16.576666752496664, 
01/23/2017 18, 15.8000001907, 15, 15.395000092196666, 
01/23/2017 19, 15.5, 13.3000001907, 14.311666679383334, 
01/23/2017 20, 13.3000001907, 11.8999996185, 12.515000009534997, 
01/23/2017 21, 11.8999996185, 10.6999998093, 11.301666673018332, 
01/23/2017 22, 11, 10, 10.458333317441665, 
01/23/2017 23, 10.1999998093, 9.10000038147, 9.528333330160665, 
01/24/2017 00, 9.10000038147, 8.5, 8.753333504994837, 
01/24/2017 01, 9, 7.80000019073, 8.340000041325665, 
01/24/2017 02, 7.90000009537, 7.59999990463, 7.7400000333770045, 
01/24/2017 03, 7.69999980927, 7.09999990463, 7.4633333126703345, 
01/24/2017 04, 7.19999980927, 6.69999980927, 6.986666655540498, 
01/24/2017 05, 6.69999980927, 6.30000019073, 6.524999976158165, 
01/24/2017 06, 6.90000009537, 6.40000009537, 6.708163232220199, 
01/24/2017 07, 7.90000009537, 6.80000019073, 7.159322075924406, 
01/24/2017 08, 11.1999998093, 7.90000009537, 9.477777807803333, 
01/24/2017 09, 14.1000003815, 11.1000003815, 12.548333374658336, 
01/24/2017 10, 16.5, 14.1000003815, 15.454386008408779, 
01/24/2017 11, 18.3999996185, 16.3999996185, 17.352727196432724, 
01/24/2017 12, 19.7000007629, 18.3999996185, 18.91500008901166, 
01/24/2017 13, 20.2999992371, 19.1000003815, 19.740000025428333, 
01/24/2017 14, 20.2999992371, 19.6000003815, 19.866666539506678, 
01/24/2017 15, 19.8999996185, 19.5, 19.61166677475666, 
01/24/2017 16, 19.7000007629, 17.7999992371, 18.700000000001676, 
01/24/2017 17, 17.7000007629, 15.8000001907, 16.67166678110166, 
01/24/2017 18, 15.8000001907, 14.6999998093, 15.396491218029823, 
01/24/2017 19, 14.6999998093, 13.6000003815, 14.052830156296226, 
01/24/2017 20, 13.6000003815, 12.3000001907, 13.00000005960833, 
01/24/2017 21, 12, 11.1999998093, 11.531999931326004, 
01/24/2017 22, 11.1999998093, 10.3999996185, 10.851666720700003, 
01/24/2017 23, 10.3000001907, 9.69999980927, 10.091666714358341, 
01/25/2017 00, 9.69999980927, 8.80000019073, 9.053658508672925, 
01/25/2017 01, 9, 8.39999961853, 8.688333304722835, 
01/25/2017 02, 8.39999961853, 8, 8.133333428701508, 
01/25/2017 03, 8.39999961853, 7.19999980927, 7.7400000333789984, 
01/25/2017 04, 7.5, 7.09999990463, 7.283333357174493, 
01/25/2017 05, 7.40000009537, 6.90000009537, 7.118333323797001, 
01/25/2017 06, 7.30000019073, 7, 7.124999908300387, 
01/25/2017 07, 8.30000019073, 7, 7.428333298365332, 
01/25/2017 08, 11.3999996185, 8.30000019073, 9.753333314259505, 
01/25/2017 09, 15.1999998093, 11.6000003815, 13.37333326339, 
01/25/2017 10, 17.2999992371, 15.1999998093, 16.25666673977667, 
01/25/2017 11, 19.6000003815, 17.2999992371, 18.711666711176665, 
01/25/2017 12, 22.2999992371, 19.3999996185, 20.778333441416667, 
01/25/2017 13, 22.7999992371, 21.3999996185, 22.140000057211658, 
01/25/2017 14, 23.2999992371, 22.2999992371, 22.775000174839587, 
01/25/2017 15, 22.5, 21.2000007629, 21.806666755668342, 
01/25/2017 16, 21.3999996185, 19.6000003815, 20.496666717525, 
01/25/2017 17, 19.5, 17.5, 18.426666673023337, 
01/25/2017 18, 17.5, 16.1000003815, 16.883333206175003, 
01/25/2017 19, 16.1000003815, 14.5, 15.31833337148833, 
01/25/2017 20, 14.6000003815, 12.8999996185, 13.641666618981674, 
01/25/2017 21, 12.8999996185, 11.8999996185, 12.378333330158336, 
01/25/2017 22, 11.8000001907, 10.6999998093, 11.383333285649998, 
01/25/2017 23, 10.8000001907, 10.1000003815, 10.476363632898188, 
01/26/2017 00, 10.5, 9.39999961853, 10.108333222065669, 
01/26/2017 01, 9.39999961853, 8.80000019073, 9.183333190281997, 
01/26/2017 02, 8.80000019073, 8.39999961853, 8.538333368301332, 
01/26/2017 03, 8.5, 7.90000009537, 8.229999987284499, 
01/26/2017 04, 8.5, 7.59999990463, 7.888333288830009, 
01/26/2017 05, 7.80000019073, 7.40000009537, 7.571666638055834, 
01/26/2017 06, 7.59999990463, 7.19999980927, 7.353333393732328, 
01/26/2017 07, 8.89999961853, 7.5, 8.018333339689999, 
01/26/2017 08, 12.1999998093, 9, 10.555000019077502, 
01/26/2017 09, 15.5, 12.3000001907, 14.131666628520003, 
01/26/2017 10, 17.7000007629, 15.5, 16.763461516446156, 
01/26/2017 11, 21, 18.1000003815, 19.867647002732355, 
01/26/2017 12, 22.5, 21, 21.68333339689833, 
01/26/2017 13, 23.7999992371, 22.6000003815, 23.331666723888336, 
01/26/2017 14, 24.2999992371, 23.1000003815, 23.67166684468666, 
01/26/2017 15, 24.1000003815, 22.5, 23.366666857403313, 
01/26/2017 16, 22.5, 20.2999992371, 21.408333396908336, 
01/26/2017 17, 20.2000007629, 17.7000007629, 18.82333332697667, 
01/26/2017 18, 17.8999996185, 17.1000003815, 17.475000222525, 
01/26/2017 19, 17.2000007629, 16.2999992371, 16.76499973933, 
01/26/2017 20, 16.3999996185, 15, 15.635000054043335, 
01/26/2017 21, 15.1999998093, 14.5, 14.911999969491994, 
01/26/2017 22, 14.5, 13.1999998093, 13.673333406451667, 
01/26/2017 23, 13.8000001907, 13.1000003815, 13.450000063581667, 
01/27/2017 00, 13.3000001907, 12.6000003815, 12.888333304726666, 
01/27/2017 01, 12.8000001907, 11.8000001907, 12.44499999683167, 
01/27/2017 02, 12.1000003815, 11.6999998093, 11.888333336503333, 
01/27/2017 03, 12, 11.6000003815, 11.78833332061834, 
01/27/2017 04, 11.8000001907, 11.3000001907, 11.56666669846001, 
01/27/2017 05, 12.3000001907, 11.6999998093, 12.056666644425007, 
01/27/2017 06, 12.3999996185, 12, 12.223529451035294, 
01/27/2017 07, 12.6999998093, 12.3000001907, 12.483333428700005, 
01/27/2017 08, 12.8000001907, 12.1000003815, 12.33166669210333, 
01/27/2017 09, 13, 12.6999998093, 12.806666692075, 
01/27/2017 10, 13.1000003815, 12.6999998093, 12.893333419158328, 
01/27/2017 11, 12.8000001907, 11.6999998093, 12.19666668574667, 
01/27/2017 12, 11.6999998093, 11.1000003815, 11.311666679381663, 
01/27/2017 13, 11.8999996185, 11.1999998093, 11.504999955498334, 
01/27/2017 14, 13.8000001907, 11.8999996185, 13.009433980266039, 
01/27/2017 15, 13.6000003815, 13, 13.348333390556661, 
01/27/2017 16, 13, 11.3999996185, 12.111666520423341, 
01/27/2017 17, 11.6000003815, 10.8000001907, 11.22666667302333, 
01/27/2017 18, 10.8000001907, 10.3000001907, 10.596610263262713, 
01/27/2017 19, 10.3999996185, 10.1000003815, 10.2525424310661, 
01/27/2017 20, 10.1999998093, 9.89999961853, 10.048333231623507, 
01/27/2017 21, 10.1000003815, 9.80000019073, 9.929999812444498, 
01/27/2017 22, 9.80000019073, 9.30000019073, 9.659999974568002, 
01/27/2017 23, 9.5, 9.10000038147, 9.288333336511998, 
01/28/2017 00, 9.80000019073, 9.39999961853, 9.586666711172844, 
01/28/2017 01, 9.89999961853, 9.39999961853, 9.755000034966335, 
01/28/2017 02, 9.39999961853, 8.39999961853, 8.84999998410567, 
01/28/2017 03, 8.30000019073, 7.09999990463, 7.553333330154836, 
01/28/2017 04, 7.5, 6.5, 7.1233333349225, 
01/28/2017 05, 6.5, 5.90000009537, 6.2366666952775, 
01/28/2017 06, 6.30000019073, 5.69999980927, 6.031666636467166, 
01/28/2017 07, 7, 5.80000019073, 6.296666685740334, 
01/28/2017 08, 9.89999961853, 7, 8.388333320617502, 
01/28/2017 09, 11.8999996185, 10, 11.06499997775167, 
01/28/2017 10, 13.8000001907, 11.6000003815, 12.429999955491667, 
01/28/2017 11, 15.5, 13.6000003815, 14.381666660311664, 
01/28/2017 12, 17, 15.3000001907, 16.021666622161668, 
01/28/2017 13, 17.7000007629, 16.7000007629, 17.19500004450333, 
01/28/2017 14, 17.7999992371, 17, 17.310000165298334, 
01/28/2017 15, 17.2999992371, 17, 17.151667054488332, 
01/28/2017 16, 17.2000007629, 15.6999998093, 16.61000022887167, 
01/28/2017 17, 15.6999998093, 13.8000001907, 14.64666670162666, 
01/28/2017 18, 13.8000001907, 12.6999998093, 13.345000028613333, 
01/28/2017 19, 12.8000001907, 11.3999996185, 12.193333307906668, 
01/28/2017 20, 11.3000001907, 10.3000001907, 10.751666657124996, 
01/28/2017 21, 10.3999996185, 8.89999961853, 9.479999955495336, 
01/28/2017 22, 9, 8, 8.674999872844506, 
01/28/2017 23, 8.19999980927, 7.30000019073, 7.593333443004992, 
01/29/2017 00, 7.69999980927, 6.90000009537, 7.243333307901002, 
01/29/2017 01, 6.90000009537, 6.19999980927, 6.406666707991667, 
01/29/2017 02, 6.30000019073, 5.59999990463, 5.993333299955, 
01/29/2017 03, 5.69999980927, 5.19999980927, 5.438333304724669, 
01/29/2017 04, 5.40000009537, 4.69999980927, 5.133333349228333, 
01/29/2017 05, 5.09999990463, 4.69999980927, 4.815000009537166, 
01/29/2017 06, 4.80000019073, 4.5, 4.6349999745685, 
01/29/2017 07, 6.19999980927, 4.80000019073, 5.400000047683164, 
01/29/2017 08, 9.80000019073, 6.30000019073, 8.076666633287832, 
01/29/2017 09, 12.8000001907, 9.89999961853, 11.364999977752168, 
01/29/2017 10, 15.8000001907, 12.6000003815, 14.261666711178332, 
01/29/2017 11, 17.7000007629, 15.6000003815, 16.636666758851664, 
01/29/2017 12, 18.6000003815, 17.5, 18.03166669209834, 
01/29/2017 13, 18.7000007629, 18, 18.346666685736675, 
01/29/2017 14, 18.7999992371, 18.1000003815, 18.416666571300002, 
01/29/2017 15, 18.6000003815, 17.3999996185, 17.795000171651658, 
01/29/2017 16, 17.7999992371, 16.5, 17.341666666675, 
01/29/2017 17, 16.3999996185, 14.6000003815, 15.383333333335, 
01/29/2017 18, 14.5, 13.3999996185, 13.90499993959667, 
01/29/2017 19, 13.3000001907, 12.5, 12.945000060405, 
01/29/2017 20, 12.6000003815, 11.3000001907, 11.933333285638337, 
01/29/2017 21, 11.3000001907, 10.3000001907, 10.803333346043333, 
01/29/2017 22, 10.3000001907, 9.69999980927, 10.041666650778835, 
01/29/2017 23, 9.69999980927, 9.10000038147, 9.361666615804996, 
01/30/2017 00, 9.10000038147, 8.5, 8.835000054041666, 
01/30/2017 01, 8.5, 7.90000009537, 8.173333255451668, 
01/30/2017 02, 8.10000038147, 7.69999980927, 7.820000092187166, 
01/30/2017 03, 7.69999980927, 7.19999980927, 7.411666711170658, 
01/30/2017 04, 7.30000019073, 6.90000009537, 7.044999980926665, 
01/30/2017 05, 7.09999990463, 6.90000009537, 7.041379270881385, 
01/30/2017 06, 7, 6.80000019073, 6.9133334159856625, 
01/30/2017 07, 7.69999980927, 6.90000009537, 7.176666609447006, 
01/30/2017 08, 10.3000001907, 7.69999980927, 8.823333358765666, 
01/30/2017 09, 13.1000003815, 10.3999996185, 11.976666625334998, 
01/30/2017 10, 15.6000003815, 13.3000001907, 14.451666688921668, 
01/30/2017 11, 17.7000007629, 15.5, 16.423333406446666, 
01/30/2017 12, 18.7000007629, 17.2000007629, 17.948333422345, 
01/30/2017 13, 19.3999996185, 18, 18.78333355584833, 
01/30/2017 14, 19, 17.8999996185, 18.519999980921668, 
01/30/2017 15, 18.2999992371, 17.3999996185, 17.71500021616666, 
01/30/2017 16, 17.6000003815, 15.6999998093, 16.771666574473333, 
01/30/2017 17, 15.6999998093, 14.6000003815, 15.158333301544994, 
01/30/2017 18, 14.6000003815, 13.8000001907, 14.164999993633334, 
01/30/2017 19, 13.8000001907, 12.8000001907, 13.416666682555, 
01/30/2017 20, 12.8999996185, 11.6000003815, 12.216666650773336, 
01/30/2017 21, 11.6000003815, 11, 11.25500008266666, 
01/30/2017 22, 11.1000003815, 10.3000001907, 10.616666682549992, 
01/30/2017 23, 10.3000001907, 9.39999961853, 9.744999965035008, 
01/31/2017 00, 9.39999961853, 8.89999961853, 9.121666526794336, 
01/31/2017 01, 9.39999961853, 8.80000019073, 9.068333244323004, 
01/31/2017 02, 9.89999961853, 9.39999961853, 9.679999876022674, 
01/31/2017 03, 9.89999961853, 9.80000019073, 9.88999967575, 
01/31/2017 04, 10, 9.69999980927, 9.80999999046133, 
01/31/2017 05, 10.1000003815, 9.69999980927, 9.94666671753533, 
01/31/2017 06, 10.3000001907, 10.1999998093, 10.258181849387277, 
01/31/2017 07, 10.6999998093, 10.3000001907, 10.436666758845, 
01/31/2017 08, 12.5, 10.6999998093, 11.473333279291666, 
01/31/2017 09, 13.8999996185, 12.1999998093, 13.014999977743338, 
01/31/2017 10, 16.1000003815, 13.8999996185, 14.993333244316664, 
01/31/2017 11, 17.7000007629, 15.6999998093, 16.753333377835002, 
01/31/2017 12, 19.3999996185, 17.5, 18.598333295188336, 
01/31/2017 13, 20.5, 18.8999996185, 19.57333316803333, 
01/31/2017 14, 20.3999996185, 19.3999996185, 19.690000184371662, 
01/31/2017 15, 19.6000003815, 18.2000007629, 18.818333117169995, 
01/31/2017 16, 18.3999996185, 17.1000003815, 17.974576141888125, 
01/31/2017 17, 17, 15.3999996185, 16.23333336511833, 
01/31/2017 18, 15.3999996185, 14.6000003815, 15.008333317429999, 
01/31/2017 19, 14.6000003815, 14.1999998093, 14.381666739776657, 
01/31/2017 20, 14.3999996185, 13.3999996185, 13.98166667619999, 
01/31/2017 21, 13.3999996185, 12.8999996185, 13.029999860113339, 
01/31/2017 22, 12.8999996185, 11.6999998093, 12.39833326338667, 
01/31/2017 23, 11.8000001907, 11.1000003815, 11.448333311088337, 
02/01/2017 00, 11.6999998093, 11.1999998093, 11.536666695291668, 
02/01/2017 01, 11.6000003815, 10.6999998093, 11.083333365120001, 
02/01/2017 02, 10.6999998093, 9.80000019073, 10.340000009553501, 
02/01/2017 03, 10.3999996185, 10.1000003815, 10.278333409610005, 
02/01/2017 04, 10.3999996185, 9.60000038147, 10.064999914164497, 
02/01/2017 05, 10.3000001907, 9.60000038147, 9.96333330473167, 
02/01/2017 06, 9.89999961853, 9.39999961853, 9.576666482289502, 
02/01/2017 07, 10.1999998093, 9.39999961853, 9.761666584021334, 
02/01/2017 08, 11.8000001907, 10.1000003815, 10.848333326974998, 
02/01/2017 09, 14.3000001907, 11.6999998093, 13.026666593539998, 
02/01/2017 10, 16.6000003815, 14.3000001907, 15.320000092194999, 
02/01/2017 11, 17.3999996185, 16.1000003815, 16.905000178014994, 
02/01/2017 12, 19.3999996185, 17.2000007629, 18.186666647590002, 
02/01/2017 13, 19.2000007629, 17.5, 18.345000108085, 
02/01/2017 14, 18.7000007629, 17.7000007629, 18.208333428701668, 
02/01/2017 15, 18.2000007629, 17.2000007629, 17.666666762025, 
02/01/2017 16, 17.3999996185, 15.8999996185, 16.804999796555002, 
02/01/2017 17, 16, 14.6000003815, 15.271666701636669, 
02/01/2017 18, 14.6000003815, 13.6000003815, 14.260000054045, 
02/01/2017 19, 13.8000001907, 13.1000003815, 13.403333346058334, 
02/01/2017 20, 13.3000001907, 12.6000003815, 12.916666698463331, 
02/01/2017 21, 12.6000003815, 11.6000003815, 11.941666730261662, 
02/01/2017 22, 11.6000003815, 10.8999996185, 11.30833334923333, 
02/01/2017 23, 10.8999996185, 10.3000001907, 10.566666634875, 
02/02/2017 00, 10.3000001907, 9.89999961853, 10.044999853774835, 
02/02/2017 01, 9.89999961853, 9.30000019073, 9.559999926884496, 
02/02/2017 02, 9.69999980927, 9, 9.411666647594167, 
02/02/2017 03, 9, 8.5, 8.750000063578337, 
02/02/2017 04, 8.5, 8.19999980927, 8.404999955493992, 
02/02/2017 05, 9.10000038147, 8.30000019073, 8.5516667048125, 
02/02/2017 06, 9.39999961853, 9.10000038147, 9.281666755673658, 
02/02/2017 07, 9.69999980927, 9.19999980927, 9.361666631698828, 
02/02/2017 08, 11.6000003815, 9.69999980927, 10.473333311082333, 
02/02/2017 09, 14.5, 11.6000003815, 12.76666671434833, 
02/02/2017 10, 16.5, 14.3000001907, 15.170000060393331, 
02/02/2017 11, 17.7999992371, 16.1000003815, 17.068965583013792, 
02/02/2017 12, 18.8999996185, 17.2000007629, 18.228813720952544, 
02/02/2017 13, 18.6000003815, 17.7999992371, 18.13333330155167, 
02/02/2017 14, 19.2000007629, 18.2000007629, 18.526666577651664, 
02/02/2017 15, 18.3999996185, 17.2000007629, 17.78499994277501, 
02/02/2017 16, 17.1000003815, 16.1000003815, 16.646666622156665, 
02/02/2017 17, 16.2000007629, 15.1000003815, 15.550000063583333, 
02/02/2017 18, 15.1000003815, 14.3000001907, 14.701666673019998, 
02/02/2017 19, 14.3000001907, 13.5, 13.890000041336657, 
02/02/2017 20, 13.5, 12.3000001907, 12.838333272925004, 
02/02/2017 21, 12.3000001907, 11.6999998093, 12.010000022253335, 
02/02/2017 22, 11.6999998093, 10.8000001907, 11.186666615815001, 
02/02/2017 23, 10.8000001907, 10.1000003815, 10.320000012721668, 
02/03/2017 00, 10.1000003815, 9.69999980927, 9.864999914169662, 
02/03/2017 01, 9.69999980927, 9.10000038147, 9.343333307903164, 
02/03/2017 02, 9.10000038147, 8.60000038147, 8.833333349225988, 
02/03/2017 03, 8.5, 8.19999980927, 8.388333336510826, 
02/03/2017 04, 8.39999961853, 8, 8.205000130334502, 
02/03/2017 05, 8.19999980927, 7.90000009537, 8.036666766803666, 
02/03/2017 06, 8.10000038147, 7.90000009537, 7.995000068347166, 
02/03/2017 07, 8.89999961853, 8.10000038147, 8.418333403268166, 
02/03/2017 08, 11.1999998093, 8.89999961853, 9.938333257040664, 
02/03/2017 09, 14.1000003815, 11.1999998093, 12.575000031798332, 
02/03/2017 10, 16.6000003815, 14.1999998093, 15.321666669843333, 
02/03/2017 11, 18.2000007629, 16.2999992371, 17.421666749323332, 
02/03/2017 12, 19.6000003815, 18, 18.911666584018338, 
02/03/2017 13, 20.6000003815, 19.3999996185, 19.97999998728333, 
02/03/2017 14, 20.7999992371, 20, 20.393333403263334, 
02/03/2017 15, 20.7000007629, 19.6000003815, 20.05666659672501, 
02/03/2017 16, 19.8999996185, 17.8999996185, 18.695000076289997, 
02/03/2017 17, 17.8999996185, 16.5, 17.199999936421666, 
02/03/2017 18, 16.5, 15.5, 16.003333393724997, 
02/03/2017 19, 15.5, 14.6999998093, 15.088333288823337, 
